sel104_0,150525,150736,152552,152781,154397,156018
sel104_1,150525,150736,152552,152781,154397,156018
sel14046_0,150146,150330,150511,150698,150877,151058,151239,151422,151601,151780,151961,152150,152334,152521,152711,152910,153097,153286,153480,153678,153863,154048,154237,154431,154615,154795,154983,155175,155364,155551
sel14046_1,150146,150330,150511,150698,150877,151058,151239,151422,151601,151780,151961,152150,152334,152521,152711,152910,153097,153286,153480,153678,153863,154048,154237,154431,154615,154795,154983,155175,155364,155551
sel14157_0,150820,151027,151233,151439,151645,151855,152061,152271,152476,152685,152886,153089,153299,153504,153712,153924,154126,154336,154548,154756,154959,155174,155382,155398,155590,155799,156216,156426,156635,156847,157057,157266
sel14157_1,150820,151027,151233,151439,151645,151855,152061,152271,152476,152685,152886,153089,153299,153504,153712,153924,154126,154336,154548,154756,154959,155174,155382,155398,155590,155799,156216,156426,156635,156847,157057,157266
sel14172_0,150425,150773,151107,151433,151760,152080,152413,152741,153069,153398,153742,154057,154390,154741,155074,155409,155740,156092,156428,156745,157065,157400,157730,158060,158403,158722,159071,159437,159805,160145,160478,160824
sel14172_1,150425,150773,151107,151433,151760,152080,152413,152741,153069,153398,153742,154057,154390,154741,155074,155409,155740,156092,156428,156745,157065,157400,157730,158060,158403,158722,159071,159437,159805,160145,160478,160824
sel15814_0,150144,150366,150586,150807,151031,151242,151462,151684,151901,152122,152339,152561,152785,152999,153227,153448,153670,154337,154558,154782,155006,155224,155447,155669,155885,156113,156335,156554,156778,156989,157212,157433
sel15814_1,150144,150366,150586,150807,151031,151242,151462,151684,151901,152122,152339,152561,152785,152999,153227,153448,153670,154337,154558,154782,155006,155224,155447,155669,155885,156113,156335,156554,156778,156989,157212,157433
sel16265_0,150383,150582,150759,150931,151101,151275,151444,151622,151805,152001,152189,152370,152572,152768,152947,153125,153308,153488,153670,153851,154028,154215,154404,154578,154765,154960,155153,155338,155518,155710
sel16265_1,150383,150582,150759,150931,151101,151275,151444,151622,151805,152001,152189,152370,152572,152768,152947,153125,153308,153488,153670,153851,154028,154215,154404,154578,154765,154960,155153,155338,155518,155710
sel16272_0,150409,150681,150946,151215,151485,151753,152021,152284,152555,152818,153080,153348,153610,153873,154139,154405,154683,154947,155212,155485,155754,156021,156286,156557,156815,157081,157339,157605,157868,158137
sel16272_1,150409,150681,150946,151215,151485,151753,152021,152284,152555,152818,153080,153348,153610,153873,154139,154405,154683,154947,155212,155485,155754,156021,156286,156557,156815,157081,157339,157605,157868,158137
sel16273_0,150258,150466,150679,150884,151090,151287,151476,151668,151861,152064,152268,152477,152698,152907,153125,153341,153547,153752,153956,154166,154363,154567,154780,154972,155184,155397,155610,155811,156027,156236
sel16273_1,150258,150466,150679,150884,151090,151287,151476,151668,151861,152064,152268,152477,152698,152907,153125,153341,153547,153752,153956,154166,154363,154567,154780,154972,155184,155397,155610,155811,156027,156236
sel16420_0,150235,150443,150654,150865,151076,151289,151492,151701,151918,152124,152338,152562,152774,152979,153192,153413,153623,153836,154052,154263,154470,154691,154921,155141,155361,155585,155801,156012,156227,156442
sel16420_1,150235,150443,150654,150865,151076,151289,151492,151701,151918,152124,152338,152562,152774,152979,153192,153413,153623,153836,154052,154263,154470,154691,154921,155141,155361,155585,155801,156012,156227,156442
sel16483_0,150250,150448,150653,150850,151057,151266,151463,151663,151867,152068,152271,152474,152675,152874,153073,153270,153469,153666,153869,154070,154276,154473,154680,154884,155085,155288,155494,155698,155918,156130
sel16483_1,150250,150448,150653,150850,151057,151266,151463,151663,151867,152068,152271,152474,152675,152874,153073,153270,153469,153666,153869,154070,154276,154473,154680,154884,155085,155288,155494,155698,155918,156130
sel16539_0,150166,150396,150610,150826,151081,151369,151678,151963,152179,152387,152586,152788,152977,153165,153356,153567,153765,153968,154198,154415,154625,154862,155085,155438,155754,156024,156345,156637,156890,157139
sel16539_1,150166,150396,150610,150826,151081,151369,151678,151963,152179,152387,152586,152788,152977,153165,153356,153567,153765,153968,154198,154415,154625,154862,155085,155438,155754,156024,156345,156637,156890,157139
sel16773_0,150250,150491,150716,150940,151158,151367,151575,151809,152046,152280,152514,152744,152960,153182,153418,153643,153868,154091,154320,154539,154769,155012,155231,155451,155698,155951,156193,156414,156635,156842
sel16773_1,150250,150491,150716,150940,151158,151367,151575,151809,152046,152280,152514,152744,152960,153182,153418,153643,153868,154091,154320,154539,154769,155012,155231,155451,155698,155951,156193,156414,156635,156842
sel16786_0,150302,150538,150791,151044,151303,151539,151766,152001,152248,152483,152711,152958,153214,153469,153710,153963,154215,154460,154699,154938,155180,155406,155634,155867,156110,156356,156589,156840,157087,157330
sel16786_1,150302,150538,150791,151044,151303,151539,151766,152001,152248,152483,152711,152958,153214,153469,153710,153963,154215,154460,154699,154938,155180,155406,155634,155867,156110,156356,156589,156840,157087,157330
sel16795_0,150490,150741,151060,151374,151680,151971,152268,152586,152888,153168,153455,153753,154067,154338,154655,154972,155285,155571,155871,156181,156495,156787,157085,157411,157721,158010,158318,158630,158932,159206
sel16795_1,150490,150741,151060,151374,151680,151971,152268,152586,152888,153168,153455,153753,154067,154338,154655,154972,155285,155571,155871,156181,156495,156787,157085,157411,157721,158010,158318,158630,158932,159206
sel17152_0,150134,150271,150408,150540,150679,150816,150952,151087,151225,151361,151496,151636,151769,151909,152046,152181,152315,152452,152590,152728,152866,153001,153137,153276,153414,153550,153692,153826,153964,154101
sel17152_1,150134,150271,150408,150540,150679,150816,150952,151087,151225,151361,151496,151636,151769,151909,152046,152181,152315,152452,152590,152728,152866,153001,153137,153276,153414,153550,153692,153826,153964,154101
sel17453_0,150227,150432,150674,150944,151182,151425,151664,151900,152120,152345,152572,152782,153007,153228,153461,153674,153878,154087,154300,154504,154695,154901,155120,155350,155550,155745,155947,156185,156411,156642
sel17453_1,150227,150432,150674,150944,151182,151425,151664,151900,152120,152345,152572,152782,153007,153228,153461,153674,153878,154087,154300,154504,154695,154901,155120,155350,155550,155745,155947,156185,156411,156642
sel213_0,150144,150288,150422,150565,150702,150843,150974,151113,151246,151382,151514,151655,151798,151936,152078,152211,152343,152486,152623,152764,152897,153034,153175,153313,153450,153585,153724,153865,190844,190976,191118,191259,191390,191541,191674,191684,191815,191949,192095,192223,192373,192507,192650,192786,192924,193058,193201,193333,193477,193616,193756,193890,194030,194168,194307,194447,194583,194725,194866,195007,195149,195283,195417,195561,195706,195846,195975,196113,196261,196388,196533
sel213_1,150144,150288,150422,150565,150702,150843,150974,151113,151246,151382,151514,151655,151798,151936,152078,152211,152343,152486,152623,152764,152897,153034,153175,153313,153450,153585,153724,153865,190844,190976,191118,191259,191390,191541,191674,191684,191815,191949,192095,192223,192373,192507,192650,192786,192924,193058,193201,193333,193477,193616,193756,193890,194030,194168,194307,194447,194583,194725,194866,195007,195149,195283,195417,195561,195706,195846,195975,196113,196261,196388,196533
sel223_0,167862,168040,168204,168365,168534,168711,168879,169053,169211,169387,169556,169723,169887,170050,170219,170389,170564,170738,170905,171083,171255,171432,171597,171771,171935,172112,172279,172448,172622,172800
sel223_1,167862,168040,168204,168365,168534,168711,168879,169053,169211,169387,169556,169723,169887,170050,170219,170389,170564,170738,170905,171083,171255,171432,171597,171771,171935,172112,172279,172448,172622,172800
sel230_0,150143,150336,150530,150723,150919,151127,151327,151521,151710,151906,152104,152292,152494,152694,152882,153077,153279,153488,153711,153936,154165,154373,154580,154777,154990,155191,155391,155594,155797,156004,156217,156431,156648,156858
sel230_1,150143,150336,150530,150723,150919,151127,151327,151521,151710,151906,152104,152292,152494,152694,152882,153077,153279,153488,153711,153936,154165,154373,154580,154777,154990,155191,155391,155594,155797,156004,156217,156431,156648,156858
sel231_0,150318,150553,150786,151013,151246,151493,151738,151977,152221,152462,152695,152935,153170,153403,153630,153867,154088,154322,154554,154779,154996,155214,155424,155639,155856,156081,156290,156505,156726,156948,157149,157366,157574,157777,157972,158180,158382,158576,158782,158981,159382,159590,159798,160211,160606,160805,161008,161217,161414,165934,166352,166775,167195,167593,168013,168411,168828,169228,169652,170082,170496,170920,171348
sel231_1,150318,150553,150786,151013,151246,151493,151738,151977,152221,152462,152695,152935,153170,153403,153630,153867,154088,154322,154554,154779,154996,155214,155424,155639,155856,156081,156290,156505,156726,156948,157149,157366,157574,157777,157972,158180,158382,158576,158782,158981,159382,159590,159798,160211,160606,160805,161008,161217,161414,165934,166352,166775,167195,167593,168013,168411,168828,169228,169652,170082,170496,170920,171348
sel233_0,153057,153213,153363,153509,153813,153962,154104,154258,154402
sel233_1,153057,153213,153363,153509,153813,153962,154104,154258,154402
sel30_0,150332,150566,150793,151024,151258,151500,151732,151968,152200,152431,152661,152883,153116,153354,153587,153818,154058,154297,154529,154767,154998,155231,155463,155690,155923,156157,156387,156615,156849,157079
sel30_1,150332,150566,150793,151024,151258,151500,151732,151968,152200,152431,152661,152883,153116,153354,153587,153818,154058,154297,154529,154767,154998,155231,155463,155690,155923,156157,156387,156615,156849,157079
sel301_0,150200,150394,150587,150775,150974,151173,151372,151578,151783,151983,152188,152395,152610,152809,153016,153218,157022,157229,157429,157629,157826,158024,158226,158424,158622,158824,159026,159235,159430,159624
sel301_1,150200,150394,150587,150775,150974,151173,151372,151578,151783,151983,152188,152395,152610,152809,153016,153218,157022,157229,157429,157629,157826,158024,158226,158424,158622,158824,159026,159235,159430,159624
sel302_0,151105,151244,151385,151523,151672,151814,151955,152096,152245,152392,152536,152681,152834,152987,153137,153288,153443,153602,153757,153910,154068,154227,154380
sel302_1,151105,151244,151385,151523,151672,151814,151955,152096,152245,152392,152536,152681,152834,152987,153137,153288,153443,153602,153757,153910,154068,154227,154380
sel306_0,150227,150427,150630,150830,151035,151238,151442,151639,151845,152062,152276,152487,152706,152917,153127,153344,153564,153783,154014,154239,154465,154694,154916,155136,155363,155585,155800,156011,156222,156438
sel306_1,150227,150427,150630,150830,151035,151238,151442,151639,151845,152062,152276,152487,152706,152917,153127,153344,153564,153783,154014,154239,154465,154694,154916,155136,155363,155585,155800,156011,156222,156438
sel307_0,150364,150649,150935,151228,151510,151786,152032,152269,152516,152794,153076,153355,153638,153916,154210,154480,154761,155045,155312,155593,155869,156132,156368,156648,156893,157126,157345,157653,157935,158204
sel307_1,150364,150649,150935,151228,151510,151786,152032,152269,152516,152794,153076,153355,153638,153916,154210,154480,154761,155045,155312,155593,155869,156132,156368,156648,156893,157126,157345,157653,157935,158204
sel308_0,150264,150475,150687,150902,151121,151309,151539,151778,151997,152210,152419,152636,152845,153054,153262,153469,153672,153871,154071,154245,154477,154673,154878,155085,155255,155480,155694,155907,156119,156292,156559,156788,157012,157225,157445,157653,157863,158071,158284,158497,158705,158909,159121,159323,159525,159727,159934
sel308_1,150264,150475,150687,150902,151121,151309,151539,151778,151997,152210,152419,152636,152845,153054,153262,153469,153672,153871,154071,154245,154477,154673,154878,155085,155255,155480,155694,155907,156119,156292,156559,156788,157012,157225,157445,157653,157863,158071,158284,158497,158705,158909,159121,159323,159525,159727,159934
sel31_0,150230,150434,150630,150832,151038,151245,151451,151661,151869,152079,152289,152508,152719,152932,153144,153357,153571,153781,153997,154204,154413,154627,154833,155046,155256,155468,155674,155879,156087,156290
sel31_1,150230,150434,150630,150832,151038,151245,151451,151661,151869,152079,152289,152508,152719,152932,153144,153357,153571,153781,153997,154204,154413,154627,154833,155046,155256,155468,155674,155879,156087,156290
sel32_0,150304,150489,150677,150856,151040,151225,151411,151599,151779,151967,152153,152335,152521,152700,152879,153065,153238,153419,153599,153778,153960,154136,154314,154494,154673,154855,155033,155212,155392,155573
sel32_1,150304,150489,150677,150856,151040,151225,151411,151599,151779,151967,152153,152335,152521,152700,152879,153065,153238,153419,153599,153778,153960,154136,154314,154494,154673,154855,155033,155212,155392,155573
sel33_0,150395,150802,151232,151614,152036,152473,152904,153321,153720,154138,154530,154948,155384,155789,156230,156656,157073,157496,157921,158322,158800,159187,159630,160043,160469,160885,161316,161759,162187,162630
sel33_1,150395,150802,151232,151614,152036,152473,152904,153321,153720,154138,154530,154948,155384,155789,156230,156656,157073,157496,157921,158322,158800,159187,159630,160043,160469,160885,161316,161759,162187,162630
sel34_0,150210,150445,150686,150930,151175,151442,151701,151965,152240,152512,152756,152994,153228,153465,153683,153913,154153,154405,154648,154876,155094,155303,155516,155733,155957,156210,156480,156751,157034,157287
sel34_1,150210,150445,150686,150930,151175,151442,151701,151965,152240,152512,152756,152994,153228,153465,153683,153913,154153,154405,154648,154876,155094,155303,155516,155733,155957,156210,156480,156751,157034,157287
sel38_0,150207,150358,150505,150651,150795,150937,151081,151224,151373,151519,151658,151804,151951,152098,152240,152387,152533,152680,152821,152972,153120,153264,153407,153551,153698,153842,153986,154130,154274,154420
sel38_1,150207,150358,150505,150651,150795,150937,151081,151224,151373,151519,151658,151804,151951,152098,152240,152387,152533,152680,152821,152972,153120,153264,153407,153551,153698,153842,153986,154130,154274,154420
sel39_0,150199,150410,150588,150804,150974,151190,151353,151565,151742,151955,152126,152340,152514,152725,152898,153114,153292,153502,153671,153888,154063,154269,154444,154649,154833,155037,155208,155419,155587,155797,155973,156180,156364
sel39_1,150199,150410,150588,150804,150974,151190,151353,151565,151742,151955,152126,152340,152514,152725,152898,153114,153292,153502,153671,153888,154063,154269,154444,154649,154833,155037,155208,155419,155587,155797,155973,156180,156364
sel40_0,150242,150464,150667,150871,151102,151286,151525,151740,151965,152168,152382,152605,152804,153027,153238,153465,153671,153874,154087,154314,154527,154734,154934,155146,155364,155584,155796,156006,156217,156440
sel40_1,150242,150464,150667,150871,151102,151286,151525,151740,151965,152168,152382,152605,152804,153027,153238,153465,153671,153874,154087,154314,154527,154734,154934,155146,155364,155584,155796,156006,156217,156440
sel41_0,150202,150367,150533,150705,150870,151028,151203,151368,151532,151697,151868,152030,152198,152367,152533,152696,152863,153035,153203,153368,153534,153696,153860,154033,154193,154363,154525,154693,154861,155024
sel41_1,150202,150367,150533,150705,150870,151028,151203,151368,151532,151697,151868,152030,152198,152367,152533,152696,152863,153035,153203,153368,153534,153696,153860,154033,154193,154363,154525,154693,154861,155024
sel42_0,150121,150296,150471,150643,150813,150984,151155,151328,151506,151685,151862,152051,152242,152433,152622,152818,153010,153206,153398,153585,153770,153954,154133,154312,154493,154673,154852,155034,155218,155401
sel42_1,150121,150296,150471,150643,150813,150984,151155,151328,151506,151685,151862,152051,152242,152433,152622,152818,153010,153206,153398,153585,153770,153954,154133,154312,154493,154673,154852,155034,155218,155401
sel43_0,150228,150389,150548,150703,150866,151019,151177,151336,151492,151647,151806,151960,152120,152278,152436,152597,152752,152908,153068,153220,153383,153539,153694,153854,154008,154164,154320,154475,154630,154788
sel43_1,150228,150389,150548,150703,150866,151019,151177,151336,151492,151647,151806,151960,152120,152278,152436,152597,152752,152908,153068,153220,153383,153539,153694,153854,154008,154164,154320,154475,154630,154788
sel44_0,150168,150335,150675,151024,151193,151359,151702,151878,152041,152385,152557,152729,153059,153233,153403,153735,154077,154245,154410,154747,154921,155087,155413,155585,155754,156081
sel44_1,150168,150335,150675,151024,151193,151359,151702,151878,152041,152385,152557,152729,153059,153233,153403,153735,154077,154245,154410,154747,154921,155087,155413,155585,155754,156081
sel45_0,150219,150450,150681,150907,151135,151364,151592,151816,152042,152272,152497,152721,152953,153182,153406,153631,153863,154096,154319,154547,154771,154998,155235,155460,155690,155923,156151,156385,156614,156840
sel45_1,150219,150450,150681,150907,151135,151364,151592,151816,152042,152272,152497,152721,152953,153182,153406,153631,153863,154096,154319,154547,154771,154998,155235,155460,155690,155923,156151,156385,156614,156840
sel46_0,150409,150708,150993,151292,151578,151853,152101,152297,152582,152851,153132,153399,153712,153996,154268,154581,157579,157871,158899,159191,159470,159779,163490,163786,164083,164381,164639,164940,165239,165503,165797,166122
sel46_1,150409,150708,150993,151292,151578,151853,152101,152297,152582,152851,153132,153399,153712,153996,154268,154581,157579,157871,158899,159191,159470,159779,163490,163786,164083,164381,164639,164940,165239,165503,165797,166122
sel47_0,150366,150621,150884,151144,151406,151665,151923,152188,152447,152698,152960,153223,153488,153746,154005,154270,154534,154790,155054,155311,155570,155824,156083,156348,156598,156863,157122,157380,157635,157892
sel47_1,150366,150621,150884,151144,151406,151665,151923,152188,152447,152698,152960,153223,153488,153746,154005,154270,154534,154790,155054,155311,155570,155824,156083,156348,156598,156863,157122,157380,157635,157892
sel48_0,150116,150275,150431,150586,150743,150901,151059,151217,151372,151528,151680,151837,151993,152147,152306,152466,152618,152772,152924,153083,153238,153393,153551,153703,153863,154026,154184,154346,154507,154668
sel48_1,150116,150275,150431,150586,150743,150901,151059,151217,151372,151528,151680,151837,151993,152147,152306,152466,152618,152772,152924,153083,153238,153393,153551,153703,153863,154026,154184,154346,154507,154668
sel49_0,150251,150523,150788,151063,151338,151613,151881,152158,152428,152703,152970,153240,153513,153788,154054,154321,154593,154869,155140,155409,155679,155949,156220,156493,156758,157025,157296,157835,158096,158361,158629,158885
sel49_1,150251,150523,150788,151063,151338,151613,151881,152158,152428,152703,152970,153240,153513,153788,154054,154321,154593,154869,155140,155409,155679,155949,156220,156493,156758,157025,157296,157835,158096,158361,158629,158885
sel51_0,150443,150747,151052,151352,151651,151957,152263,152557,152853,153137,153433,153742,154049,154355,154652,154960,155264,155571,155870,156171,156455,156753,157063,157366,157665,157978,158275,158583,158885,159189
sel51_1,150443,150747,151052,151352,151651,151957,152263,152557,152853,153137,153433,153742,154049,154355,154652,154960,155264,155571,155870,156171,156455,156753,157063,157366,157665,157978,158275,158583,158885,159189
sel52_0,150243,150408,150569,150724,150884,151038,151202,151359,151516,151667,151826,151997,152150,152310,152460,152620,152775,152934,153095,153244,153398,153564,153724,153875,154035,154195,154347,154505,154668,154822
sel52_1,150243,150408,150569,150724,150884,151038,151202,151359,151516,151667,151826,151997,152150,152310,152460,152620,152775,152934,153095,153244,153398,153564,153724,153875,154035,154195,154347,154505,154668,154822
sel803_0,150154,150372,150589,150816,151038,151254,151472,151692,151921,152148,152367,152594,152820,153058,153277,153507,153737,153961,154191,154644,154867,155081,155300,155528,155736,155959,156184,156414,156635
sel803_1,150154,150372,150589,150816,151038,151254,151472,151692,151921,152148,152367,152594,152820,153058,153277,153507,153737,153961,154191,154644,154867,155081,155300,155528,155736,155959,156184,156414,156635
sel808_0,150218,150471,150723,150965,151213,151467,151705,151948,152190,152436,152693,152937,153191,153441,153703,153968,154236,154502,154767,155029,155293,155555,155818,156078,156336,156604,156867,157131,157404,157676
sel808_1,150218,150471,150723,150965,151213,151467,151705,151948,152190,152436,152693,152937,153191,153441,153703,153968,154236,154502,154767,155029,155293,155555,155818,156078,156336,156604,156867,157131,157404,157676
sel811_0,150274,150576,150895,151207,151525,151850,152175,152480,152795,153115,153415,153733,154054,154358,154698,155031,155349,155659,155971,156276,156596,156921,157231,157553,157885,158194,158519,158839,159165,159486
sel811_1,150274,150576,150895,151207,151525,151850,152175,152480,152795,153115,153415,153733,154054,154358,154698,155031,155349,155659,155971,156276,156596,156921,157231,157553,157885,158194,158519,158839,159165,159486
sel820_0,150206,150399,150592,150785,150984,151184,151377,151509,151747,151938,152128,152319,152516,152714,152914,153112,153301,153499,153632,153869,154069,154267,154461,154659
sel820_1,150206,150399,150592,150785,150984,151184,151377,151509,151747,151938,152128,152319,152516,152714,152914,153112,153301,153499,153632,153869,154069,154267,154461,154659
sel821_0,150152,150305,150439,150726,150873,151008,151159,151305,151451,151583,151740,151883,152027,152163,152309,152588,152743,152872,153023,153173,153319,153458,153604,153730,153881,154036
sel821_1,150152,150305,150439,150726,150873,151008,151159,151305,151451,151583,151740,151883,152027,152163,152309,152588,152743,152872,153023,153173,153319,153458,153604,153730,153881,154036
sel840_0,150231,150439,150655,150846,151024,151213,151436,151647,151842,152040,152227,152418,152605,152798,152993,153184,153374,153564,153768,153949,154147,154339,154533,154731,154927,155113,155320,155512,155704,155911
sel840_1,150231,150439,150655,150846,151024,151213,151436,151647,151842,152040,152227,152418,152605,152798,152993,153184,153374,153564,153768,153949,154147,154339,154533,154731,154927,155113,155320,155512,155704,155911
sel847_0,150222,150523,150831,151127,151426,151724,152018,152313,152608,152895,153188,153486,153646,153961,154260,154546,154836,155113,155400,155687,155966,156240,156515,157579,157864,158149,158428,158726,159034,159332,159636,159943,160239
sel847_1,150222,150523,150831,151127,151426,151724,152018,152313,152608,152895,153188,153486,153646,153961,154260,154546,154836,155113,155400,155687,155966,156240,156515,157579,157864,158149,158428,158726,159034,159332,159636,159943,160239
sel853_0,150236,150439,150646,150847,151043,151248,151456,151654,151854,152056,152261,152470,152673,152873,153080,153282,153482,153676,153886,154098,154300,154499,154696,154902,155104,155308,155513,155717,155926,156123
sel853_1,150236,150439,150646,150847,151043,151248,151456,151654,151854,152056,152261,152470,152673,152873,153080,153282,153482,153676,153886,154098,154300,154499,154696,154902,155104,155308,155513,155717,155926,156123
sel871_0,150382,150631,150874,151114,151353,151595,151838,152079,152322,152568,152812,153056,153299,153553,153807,154062,154328,154579,154832,155080,155329,155579,155828,156071,156323,156580,156828,157074,157316,157503,157806,158035,158270,158501,158742,158973,159202,159440,159677,159913,160153,160372,160618,160857,161101,161334,161575,161814,162051,162298,162562
sel871_1,150382,150631,150874,151114,151353,151595,151838,152079,152322,152568,152812,153056,153299,153553,153807,154062,154328,154579,154832,155080,155329,155579,155828,156071,156323,156580,156828,157074,157316,157503,157806,158035,158270,158501,158742,158973,159202,159440,159677,159913,160153,160372,160618,160857,161101,161334,161575,161814,162051,162298,162562
sel872_0,150189,150416,150654,150881,151114,151335,151562,151800,152021,152248,152477,152712,152951,153178,153407,153638,153876,154108,154330,154561,154791,155026,155249,155474,155705,155932,156160,156383,156603,156842
sel872_1,150189,150416,150654,150881,151114,151335,151562,151800,152021,152248,152477,152712,152951,153178,153407,153638,153876,154108,154330,154561,154791,155026,155249,155474,155705,155932,156160,156383,156603,156842
sel873_0,150241,150514,150801,151068,151342,151621,151898,152159,152430,152699,152965,153244,153520,153797,154053,154326,154603,154875,155141,155409,155679,155940,156205,156471,156745,157014,157275
sel873_1,150241,150514,150801,151068,151342,151621,151898,152159,152430,152699,152965,153244,153520,153797,154053,154326,154603,154875,155141,155409,155679,155940,156205,156471,156745,157014,157275
sel883_0,150405,150664,150921,151179,151428,151677,151931,152191,152438,152700,152949,153205,153465,153727,153992,154245,154508,154756,155023,155284,155532,155790,156041,156294,156553,156806,157064,157304,157562,157822
sel883_1,150405,150664,150921,151179,151428,151677,151931,152191,152438,152700,152949,153205,153465,153727,153992,154245,154508,154756,155023,155284,155532,155790,156041,156294,156553,156806,157064,157304,157562,157822
sel891_0,150152,150523,150705,150882,151069,151253,151433,151617,151799,151979,152351,152541,152722,152913,153277,153456,153812,153989,154167,154351,154535,154898,155258,155440,155614,155793,155971,156335,156521,156702,157066,157247,157423,157599,157783,158136,158322,158505,158857,159040
sel891_1,150152,150523,150705,150882,151069,151253,151433,151617,151799,151979,152351,152541,152722,152913,153277,153456,153812,153989,154167,154351,154535,154898,155258,155440,155614,155793,155971,156335,156521,156702,157066,157247,157423,157599,157783,158136,158322,158505,158857,159040
sele0104_0,150298,150561,150829,151097,151350,151619,151880,152148,152417,152688,152959,153226,153486,153750,154018,154293,154553,154830,155106,155387,155658,155932,156207,156475,156734,157004,157277,157544,157808,158079
sele0104_1,150298,150561,150829,151097,151350,151619,151880,152148,152417,152688,152959,153226,153486,153750,154018,154293,154553,154830,155106,155387,155658,155932,156207,156475,156734,157004,157277,157544,157808,158079
sele0106_0,150253,150518,150790,151058,151317,151574,151830,152089,152347,152608,152869,153129,153405,153674,153936,154202,154467,154723,154992,155259,155519,155789,156045,156312,156560,156824,157073,157321,157573,157827
sele0106_1,150253,150518,150790,151058,151317,151574,151830,152089,152347,152608,152869,153129,153405,153674,153936,154202,154467,154723,154992,155259,155519,155789,156045,156312,156560,156824,157073,157321,157573,157827
sele0107_0,150354,150639,150928,151215,151501,151786,152068,152349,152631,152906,153186,153469,153747,154029,154305,154570,154854,155145,155437,155735,156010,156301,156583,156858,157138,157429,157714,158003,158295,158577
sele0107_1,150354,150639,150928,151215,151501,151786,152068,152349,152631,152906,153186,153469,153747,154029,154305,154570,154854,155145,155437,155735,156010,156301,156583,156858,157138,157429,157714,158003,158295,158577
sele0110_0,150382,150622,150855,151095,151330,151566,151809,152059,152307,152555,152798,153033,153250,153463,153688,153914,154160,154401,154652,154896,155145,155387,155629,155869,156118,156364,156614,156851,157104,157353
sele0110_1,150382,150622,150855,151095,151330,151566,151809,152059,152307,152555,152798,153033,153250,153463,153688,153914,154160,154401,154652,154896,155145,155387,155629,155869,156118,156364,156614,156851,157104,157353
sele0111_0,150395,150640,150885,151128,151378,151628,151874,152117,152361,152599,152848,153096,153350,153603,153853,154103,154358,154613,154866,155114,155363,155610,155853,156096,156340,156585,156829,157074,157317,157567
sele0111_1,150395,150640,150885,151128,151378,151628,151874,152117,152361,152599,152848,153096,153350,153603,153853,154103,154358,154613,154866,155114,155363,155610,155853,156096,156340,156585,156829,157074,157317,157567
sele0112_0,150443,150784,151121,151470,151809,152152,152485,152826,153160,153494,153832,154170,154519,154854,155197,155542,155876,156209,156551,156889,157219,157559,157898,158236,158573,158919,159261,159603,159935,160278,207852,208132,208426,208719,209024,209319,209621,209924,210216,210512,210800,211082,211377,211674,211969,212262,212648,212995,213338,213670
sele0112_1,150443,150784,151121,151470,151809,152152,152485,152826,153160,153494,153832,154170,154519,154854,155197,155542,155876,156209,156551,156889,157219,157559,157898,158236,158573,158919,159261,159603,159935,160278,207852,208132,208426,208719,209024,209319,209621,209924,210216,210512,210800,211082,211377,211674,211969,212262,212648,212995,213338,213670
